"PointID","DepthToWater","DepthToWaterBGS","LevelStatus","DateMeasured","TimeMeasured","MPHeight"
"NM-28023","486.4100036621094","486.4100036621094","S","2015-04-16T00:00:00Z","","0"
"NM-12666","17.43000030517578","17.43000030517578","","1947-07-15T00:00:00Z","","0"
"BC-0200","200.14999389648438","200.14999389648438","","2017-02-01T00:00:00Z","","0"
"EB-268","-102.44999694824219","-102.44999694824219","S","1988-05-05T00:00:00Z","","0"
"NM-02170","86.33999633789062","86.33999633789062","","1958-01-27T00:00:00Z","","0"
"NM-01791","317.7300109863281","317.7300109863281","","1991-10-18T00:00:00Z","","0"
"NM-28256","91.13999938964844","91.13999938964844","","1995-11-25T00:00:00Z","","0"
"DE-0356","71.30000305175781","68.8800048828125","","2013-05-20T00:00:00Z","","2.4200000762939453"
"NM-01868","8.600000381469727","8.600000381469727","","1963-03-15T00:00:00Z","","0"
"NM-06550","4000","4000","","1991-07-01T00:00:00Z","","0"
"BC-0099","15.09000015258789","15.09000015258789","R","1991-06-13T00:00:00Z","","0"
"NM-04918","71.25","71.25","","1975-01-07T00:00:00Z","","0"
"NM-07219","394.7699890136719","394.7699890136719","","2011-12-29T00:00:00Z","","0"
"NM-11699","34.709999084472656","34.709999084472656","","1966-02-16T00:00:00Z","","0"
"NM-11819","37.86000061035156","37.86000061035156","","1945-10-17T00:00:00Z","","0"
"NM-28252","42.20000076293945","42.20000076293945","","2002-06-05T00:00:00Z","","0"
"EB-279","244.24000549316406","244.24000549316406","T","1994-09-29T00:00:00Z","","0"
"NM-02220","169.5800018310547","169.5800018310547","","2004-01-21T00:00:00Z","","0"
"NM-02831","63.529998779296875","63.529998779296875","","1977-10-01T00:00:00Z","","0"
"NM-01904","125.69000244140625","125.69000244140625","P","1956-09-12T00:00:00Z","","0"
"NM-12844","11.520000457763672","11.520000457763672","","1958-12-03T00:00:00Z","","0"
"NM-16524","14.0600004196167","14.0600004196167","","1951-01-12T00:00:00Z","","0"
"NM-21525","312.2099914550781","312.2099914550781","","1993-09-27T00:00:00Z","","0"
"EB-269","252.36000061035156","252.36000061035156","","2004-05-17T00:00:00Z","","0"
"NM-10589","12.479999542236328","12.479999542236328","","1963-11-19T00:00:00Z","","0"
"EB-245","227.17999267578125","227.17999267578125","","2011-02-04T00:00:00Z","","0"
"NM-02452","107.0199966430664","107.0199966430664","","1971-01-22T00:00:00Z","","0"
"NM-02453","68.66999816894531","68.66999816894531","","1966-01-25T00:00:00Z","","0"
"NM-18726","110.3499984741211","110.3499984741211","","1982-02-19T00:00:00Z","","0"
"NM-04181","50.060001373291016","50.060001373291016","","1955-12-14T00:00:00Z","","0"
"DE-0304","44.06999969482422","44.06999969482422","","2018-10-29T00:00:00Z","","0"
"DE-0195","51.459999084472656","51.459999084472656","","2015-10-21T00:00:00Z","","0"
"NM-28255","178.41000366210938","178.41000366210938","","2002-07-25T00:00:00Z","","0"
"NM-20098","30.989999771118164","30.989999771118164","","1944-01-24T00:00:00Z","","0"
"NM-08860","16.540000915527344","16.540000915527344","","1957-01-14T00:00:00Z","","0"
"NM-04391","57.220001220703125","57.220001220703125","P","1948-04-05T00:00:00Z","","0"
"NM-10099","128.25","128.25","","1974-01-09T00:00:00Z","","0"
"SA-0155","19.09000015258789","17.809999465942383","","2011-09-14T00:00:00Z","","1.2799999713897705"
"NM-09042","52.119998931884766","52.119998931884766","","1937-09-04T00:00:00Z","","0"
"NM-01955","5.400000095367432","5.400000095367432","","1975-08-15T00:00:00Z","","0"
"NM-12297","7.559999942779541","7.559999942779541","","1951-07-11T00:00:00Z","","0"
"NM-11245","105.88999938964844","105.88999938964844","","1977-05-02T00:00:00Z","","0"
"NM-28254","16.219999313354492","16.219999313354492","","1988-02-25T00:00:00Z","","0"
"NM-01525","197.24000549316406","197.24000549316406","","2008-02-06T00:00:00Z","","0"
"NM-20451","194.27999877929688","194.27999877929688","","1998-09-25T00:00:00Z","","0"
"NM-02239","34.4900016784668","34.4900016784668","","1955-01-23T00:00:00Z","","0"
"NM-10087","25.600000381469727","25.600000381469727","","1947-01-14T00:00:00Z","","0"
"NM-08246","23.84000015258789","23.84000015258789","P","1933-02-17T00:00:00Z","","0"
"NM-24338","50.79999923706055","50.79999923706055","","1980-05-15T00:00:00Z","","0"
"EB-235","56.900001525878906","56.900001525878906","","1978-07-26T00:00:00Z","","0"
"NM-06323","98.70999908447266","98.70999908447266","","1988-02-11T00:00:00Z","","0"
"NM-22954","109.22000122070312","109.22000122070312","","1955-01-03T00:00:00Z","","0"
"NM-13594","34.65999984741211","34.65999984741211","","1956-07-19T00:00:00Z","","0"
"NM-26656","16.530000686645508","16.530000686645508","","2011-11-09T00:00:00Z","","0"
"UC-0046","49.439998626708984","49.439998626708984","","1976-01-27T00:00:00Z","","0"
"BC-0012","64.44000244140625","64.44000244140625","","2015-03-02T00:00:00Z","","0"
"EB-114","203.22000122070312","201.72000122070312","","2004-03-24T00:00:00Z","","1.5"
"NM-10682","53.400001525878906","53.400001525878906","","1948-01-17T00:00:00Z","","0"
"NM-20366","356.2799987792969","356.2799987792969","","1972-01-04T00:00:00Z","","0"
"NM-13852","-13.420000076293945","-13.420000076293945","","1908-09-02T00:00:00Z","","0"
"NM-16540","16.59000015258789","16.59000015258789","","1954-01-19T00:00:00Z","","0"
"NM-02509","82.02999877929688","82.02999877929688","","1992-05-05T00:00:00Z","","0"
"NM-28255","29.270000457763672","29.270000457763672","","1950-09-25T00:00:00Z","","0"
"NM-25617","72.4800033569336","72.4800033569336","","1981-02-16T00:00:00Z","","0"
"NM-01459","636.9400024414062","636.9400024414062","P","2007-04-19T00:00:00Z","","0"
"NM-17255","18.81999969482422","18.81999969482422","","1931-08-24T00:00:00Z","","0"
"NM-01983","115.33000183105469","115.33000183105469","","1980-01-03T00:00:00Z","","0"
"NM-02043","7.099999904632568","7.099999904632568","","1971-02-15T00:00:00Z","","0"
"NM-03692","202.47999572753906","202.47999572753906","P","1960-11-16T00:00:00Z","","0"
"NM-14098","-3.309999942779541","-3.309999942779541","","1906-09-12T00:00:00Z","","0"
"NM-01511","86.54000091552734","86.54000091552734","","1973-02-02T00:00:00Z","","0"
"NM-20160","66.87999725341797","66.87999725341797","","1953-03-28T00:00:00Z","","0"
"NM-02680","18.670000076293945","18.670000076293945","","1975-01-20T00:00:00Z","","0"
"NM-11556","43.650001525878906","43.650001525878906","","1938-08-30T00:00:00Z","","0"
"BW-0363","49","49","","1954-08-17T00:00:00Z","","0"
"NM-10058","7.619999885559082","7.619999885559082","","1978-03-21T00:00:00Z","","0"
"NM-02518","6.699999809265137","6.699999809265137","","1960-04-15T00:00:00Z","","0"
"NM-28257","36.95000076293945","36.95000076293945","","2015-09-04T00:00:00Z","","0"
"NM-17716","4.789999961853027","4.789999961853027","","1947-08-03T00:00:00Z","","0"
"NM-08758","18.3799991607666","18.3799991607666","","1964-01-14T00:00:00Z","","0"
"AB-0144","490","490","S","1983-08-01T00:00:00Z","",""
"NM-03258","43.68000030517578","43.68000030517578","","1962-09-04T00:00:00Z","","0"
"NM-02772","125.8499984741211","125.8499984741211","","1975-04-01T00:00:00Z","","0"
"NM-10681","52.65999984741211","52.65999984741211","","1940-02-01T00:00:00Z","","0"
"NM-16985","68.01000213623047","68.01000213623047","","1966-01-06T00:00:00Z","","0"
"NM-02772","103.70999908447266","103.70999908447266","","1957-09-01T00:00:00Z","","0"
"SB-0424","63.060001373291016","63.060001373291016","","1988-02-18T00:00:00Z","","0"
"NM-02447","113.44999694824219","113.44999694824219","","1972-02-15T00:00:00Z","","0"
"NM-02287","5.690000057220459","5.690000057220459","","2003-05-19T00:00:00Z","","0"
"NM-00420","40.290000915527344","40.290000915527344","","1961-02-03T00:00:00Z","","0"
"NM-20389","84.08000183105469","84.08000183105469","","1951-07-31T00:00:00Z","","0"
"NM-00705","128.02000427246094","128.02000427246094","","2008-06-25T00:00:00Z","","0"
"NM-28255","40.06999969482422","40.06999969482422","","1967-11-15T00:00:00Z","","0"
"NM-22677","5.96999979019165","5.96999979019165","Z","2009-02-25T00:00:00Z","","0"
"NM-02831","35.75","35.75","","2000-11-06T00:00:00Z","","0"
"NM-00395","35.720001220703125","35.720001220703125","","1960-06-02T00:00:00Z","","0"
"BC-0229","","237.8000030517578","","2021-03-06T00:00:00Z","","1.3600000143051147"
"AB-0067","148.6199951171875","148.6199951171875","","2005-03-24T00:00:00Z","",""
"NM-07159","81.16000366210938","81.16000366210938","","2000-01-21T00:00:00Z","","0"
"NM-01868","6.5","6.5","","2001-09-15T00:00:00Z","","0"
"NM-02702","3.950000047683716","3.950000047683716","","1979-01-01T00:00:00Z","","0"
"NM-17094","32.630001068115234","32.630001068115234","","1948-11-22T00:00:00Z","","0"
"NM-28016","491.1400146484375","491.1400146484375","S","2015-05-15T00:00:00Z","","0"
"NM-07121","98.02999877929688","98.02999877929688","","2000-10-17T00:00:00Z","","0"
"NM-17530","32.04999923706055","32.04999923706055","S","1990-04-11T00:00:00Z","","0"
"NM-08246","20.010000228881836","20.010000228881836","","1947-07-25T00:00:00Z","","0"
"BC-0133","","356.3999938964844","","2020-11-07T00:00:00Z","","1.559999942779541"
"NM-11941","1.7599999904632568","1.7599999904632568","","1950-01-23T00:00:00Z","","0"
"NM-03365","45.66999816894531","45.66999816894531","","1969-02-14T00:00:00Z","","0"
"NM-15325","70.63999938964844","70.63999938964844","","1976-01-07T00:00:00Z","","0"
"SB-0299","145.3800048828125","145.3800048828125","","2015-05-30T00:00:00Z","","0"
"NM-27269","12.300000190734863","12.300000190734863","","1996-01-25T00:00:00Z","","0"
"NM-01044","247.55999755859375","247.55999755859375","","2015-02-13T00:00:00Z","","0"
"NM-02424","34.130001068115234","34.130001068115234","","1964-01-13T00:00:00Z","","0"
"NM-04770","56.90999984741211","56.90999984741211","","1949-01-11T00:00:00Z","","0"
"EB-288","106","106","","1974-07-26T00:00:00Z","","0"
"NM-19774","23.989999771118164","23.989999771118164","","1950-01-06T00:00:00Z","","0"
"NM-01868","10.59000015258789","10.59000015258789","","2006-03-03T00:00:00Z","","0"
"NM-28254","150.1999969482422","150.1999969482422","","2018-07-05T00:00:00Z","","0"
"NM-00634","60.11000061035156","60.11000061035156","","1975-01-07T00:00:00Z","","0"
"NM-13218","9.600000381469727","9.600000381469727","","1958-12-15T00:00:00Z","","0"
"NM-00644","84.87999725341797","84.87999725341797","","1968-05-01T00:00:00Z","","0"
"NM-02668","32.90999984741211","32.90999984741211","","1951-01-15T00:00:00Z","","0"
"NM-23252","285","285","","1982-09-01T00:00:00Z","","0"
"NM-02006","9.399999618530273","9.399999618530273","","2003-02-15T00:00:00Z","","0"
"NM-26739","234.47000122070312","234.47000122070312","","1957-12-04T00:00:00Z","","0"
"NM-10448","-72.61000061035156","-72.61000061035156","","1912-06-03T00:00:00Z","","0"
"NM-14052","-21.790000915527344","-21.790000915527344","","1907-09-19T00:00:00Z","","0"
"AB-0038","345.1400146484375","345.1400146484375","","2013-07-29T00:00:00Z","",""
"NM-17330","75.4800033569336","75.4800033569336","","1959-01-07T00:00:00Z","","0"
"NM-03747","56.470001220703125","56.470001220703125","","1955-05-25T00:00:00Z","","0"
"NM-08077","47.849998474121094","47.849998474121094","","1968-04-19T00:00:00Z","","0"
"NM-27327","10.710000038146973","10.710000038146973","","1979-01-22T00:00:00Z","","0"
"NM-21526","290.8399963378906","290.8399963378906","","2007-03-20T00:00:00Z","","0"
"NM-05516","9.600000381469727","9.600000381469727","","1984-11-15T00:00:00Z","","0"
"NM-19892","212.5500030517578","212.5500030517578","","1982-02-10T00:00:00Z","","0"
"NM-01791","317.510009765625","317.510009765625","","1990-07-20T00:00:00Z","","0"
"NM-13213","8.4399995803833","8.4399995803833","","1960-09-01T00:00:00Z","","0"
"DE-0243","99.72000122070312","99.72000122070312","","2002-02-20T00:00:00Z","","0"
"QY-0615","41.20000076293945","41.20000076293945","","1941-04-30T00:00:00Z","","0"
"NM-06688","73","73","S","1950-03-21T00:00:00Z","","0"
"NM-22569","748.280029296875","748.280029296875","","2014-12-02T00:00:00Z","","0"
"QU-158","163.75999450683594","168.25999450683594","X","2019-04-19T00:00:00Z","0001-01-01T08:53:00Z","-4.5"
"NM-02209","105","105","","1963-01-01T00:00:00Z","","0"
"NM-07027","134.9499969482422","134.9499969482422","","1977-10-25T00:00:00Z","","0"
"EB-336","209.1199951171875","209.1199951171875","","2014-05-23T00:00:00Z","","0"
"TV-217","276.1000061035156","275.5","","2007-02-06T00:00:00Z","","0.6000000238418579"
"NM-00294","9.600000381469727","9.600000381469727","","1968-01-07T00:00:00Z","","0"
"NM-18999","385.6000061035156","385.6000061035156","","1987-01-14T00:00:00Z","","0"
"NM-05480","129.77000427246094","129.77000427246094","","1955-05-19T00:00:00Z","","0"
"NM-03030","82.12999725341797","82.12999725341797","","2002-03-07T00:00:00Z","","0"
"EB-478","246","246","","1998-07-31T00:00:00Z","","0"
"NM-21665","541","541","S","1983-08-14T00:00:00Z","","0"
"NM-02669","73.08999633789062","73.08999633789062","","2005-05-09T00:00:00Z","","0"
"EB-245","184.14999389648438","184.14999389648438","","1987-01-10T00:00:00Z","","0"
"AB-0122","545.1599731445312","545.1599731445312","","2004-09-23T00:00:00Z","",""
"NM-20061","53.5","53.5","","1955-11-15T00:00:00Z","","0"
"NM-13106","8.09000015258789","8.09000015258789","","1969-02-28T00:00:00Z","","0"
"NM-13594","22.56999969482422","22.56999969482422","","1971-01-01T00:00:00Z","","0"
"NM-11785","36.47999954223633","36.47999954223633","","1939-05-18T00:00:00Z","","0"
"NM-10099","185.3300018310547","185.3300018310547","","1981-09-04T00:00:00Z","","0"
"NM-00562","95.88999938964844","95.88999938964844","R","1995-01-04T00:00:00Z","","0"
"NM-18277","295.3500061035156","295.3500061035156","","1999-08-29T00:00:00Z","","0"
"NM-13431","46.2599983215332","46.2599983215332","","1937-07-20T00:00:00Z","","0"
"NM-08665","35.290000915527344","35.290000915527344","","1942-01-24T00:00:00Z","","0"
"NM-01095","143.6199951171875","143.6199951171875","","1982-03-04T00:00:00Z","","0"
"NM-00507","79.45999908447266","79.45999908447266","","1994-01-07T00:00:00Z","","0"
"NM-05494","97.44000244140625","97.44000244140625","","1962-01-16T00:00:00Z","","0"
"NM-02592","77.80000305175781","77.80000305175781","","1997-01-03T00:00:00Z","","0"
"NM-03218","94.80000305175781","94.80000305175781","P","1961-06-06T00:00:00Z","","0"
"SB-0275","211.0500030517578","211.0500030517578","","1998-01-22T00:00:00Z","","0"
"NM-02024","84.12000274658203","84.12000274658203","","1960-01-07T00:00:00Z","","0"
"NM-02534","68.48999786376953","68.48999786376953","","1974-01-22T00:00:00Z","","0"
"NM-20340","60.599998474121094","60.599998474121094","","1987-03-09T00:00:00Z","","0"
"NM-02831","15.449999809265137","15.449999809265137","","1941-05-01T00:00:00Z","","0"
"NM-03025","76.80999755859375","76.80999755859375","","1977-01-04T00:00:00Z","","0"
"NM-20075","38.099998474121094","38.099998474121094","","1953-01-21T00:00:00Z","","0"
"NM-10143","29.969999313354492","29.969999313354492","P","1946-07-23T00:00:00Z","","0"
"NM-27327","13.949999809265137","13.949999809265137","","1962-08-16T00:00:00Z","","0"
"NM-02757","17.1299991607666","17.1299991607666","","1960-01-18T00:00:00Z","","0"
"NM-01990","11.869999885559082","11.869999885559082","","2009-01-06T00:00:00Z","","0"
"NM-00229","67.80000305175781","67.80000305175781","","2001-05-15T00:00:00Z","","0"
"SB-0299","135.52999877929688","135.52999877929688","","1981-10-01T00:00:00Z","","0"
"BC-0147","499.6700134277344","499.6700134277344","","2020-04-25T00:00:00Z","","0"
"NM-19933","13.010000228881836","13.010000228881836","","1948-03-23T00:00:00Z","","0"
"NM-08647","27.09000015258789","27.09000015258789","","1941-02-18T00:00:00Z","","0"
"NM-10331","589.7000122070312","589.7000122070312","","1967-06-01T00:00:00Z","","0"
"NM-17716","3.319999933242798","3.319999933242798","","1949-06-12T00:00:00Z","","0"
"EB-246","291.1199951171875","291.1199951171875","","2001-11-20T00:00:00Z","","0"
"NM-28253","13.640000343322754","13.640000343322754","","2008-03-05T00:00:00Z","","0"
"NM-05713","67.55000305175781","67.55000305175781","","1934-04-22T00:00:00Z","","0"
"NM-10477","69.94000244140625","69.94000244140625","","1979-02-22T00:00:00Z","","0"
"NM-11624","33.93000030517578","33.93000030517578","","1947-01-16T00:00:00Z","","0"
"NM-00498","65.37000274658203","65.37000274658203","","1975-10-01T00:00:00Z","","0"
"NM-05369","24.100000381469727","24.100000381469727","","1959-11-03T00:00:00Z","","0"
"NM-08289","","","D","2013-02-12T00:00:00Z","","0"
"NM-26461","39.34000015258789","39.34000015258789","","1987-08-20T00:00:00Z","","0"
"NM-28255","159.80999755859375","159.80999755859375","","2008-06-05T00:00:00Z","","0"
"NM-02772","169.42999267578125","169.42999267578125","","1995-06-15T00:00:00Z","","0"
"NM-00561","77.72000122070312","77.72000122070312","","1996-03-21T00:00:00Z","","0"
"EB-276","190","190","","1974-08-30T00:00:00Z","","0"
"NM-03032","56.939998626708984","56.939998626708984","","1965-09-14T00:00:00Z","","0"
"NM-13882","-5.039999961853027","-5.039999961853027","","1906-06-19T00:00:00Z","","0"
"NM-28250","79.83000183105469","79.83000183105469","","1998-06-15T00:00:00Z","","0"
"NM-05734","21.31999969482422","21.31999969482422","","1968-02-29T00:00:00Z","","0"
"NM-19473","78.94000244140625","78.94000244140625","","1990-02-12T00:00:00Z","","0"
"NM-02702","-22.239999771118164","-22.239999771118164","","2000-11-16T00:00:00Z","","0"
"NM-01890","59.86000061035156","59.86000061035156","","2007-09-07T00:00:00Z","","0"
"NM-02589","11.020000457763672","11.020000457763672","","1944-01-07T00:00:00Z","","0"
"NM-09520","2.509999990463257","2.509999990463257","","1959-03-19T00:00:00Z","","0"
"NM-11559","30.649999618530273","30.649999618530273","","1955-01-27T00:00:00Z","","0"
"NM-12334","24.6299991607666","24.6299991607666","","2004-04-08T00:00:00Z","","0"
"DE-0244","100.98999786376953","100.98999786376953","","2011-08-16T00:00:00Z","","0"
"NM-14051","-17.170000076293945","-17.170000076293945","","1913-12-06T00:00:00Z","","0"
"NM-03269","301.29998779296875","301.29998779296875","","1983-01-07T00:00:00Z","","0"
"NM-10988","76.43000030517578","76.43000030517578","","1981-01-07T00:00:00Z","","0"
"NM-05622","66.91000366210938","66.91000366210938","","1935-06-01T00:00:00Z","","0"
"NM-03236","75.63999938964844","75.63999938964844","","1962-02-06T00:00:00Z","","0"
"AB-0112","21.649999618530273","21.649999618530273","","2006-01-09T00:00:00Z","",""
"SB-0363","41.4900016784668","41.4900016784668","","1950-02-21T00:00:00Z","","0"
"NM-17716","8.5","8.5","","1940-09-15T00:00:00Z","","0"
"NM-22252","416.7300109863281","416.7300109863281","","2009-11-13T00:00:00Z","","0"
"AB-0076","6.829999923706055","6.829999923706055","","2009-12-07T00:00:00Z","",""
"NM-06027","63.470001220703125","63.470001220703125","","1944-01-09T00:00:00Z","","0"
"NM-00771","8.350000381469727","8.350000381469727","","1979-01-18T00:00:00Z","","0"
"NM-21079","12.9399995803833","12.9399995803833","","1952-02-20T00:00:00Z","","0"
"NM-08957","60.54999923706055","60.54999923706055","","1986-01-16T00:00:00Z","","0"
"NM-02180","15.460000038146973","15.460000038146973","","2011-01-12T00:00:00Z","","0"
"NM-11026","124.75","124.75","","1984-02-29T00:00:00Z","","0"
"NM-24134","399.6199951171875","399.6199951171875","","1982-02-02T00:00:00Z","","0"
"NM-13170","12.119999885559082","12.119999885559082","","1979-09-11T00:00:00Z","","0"
"NM-13594","16.770000457763672","16.770000457763672","","1960-03-01T00:00:00Z","","0"
"NM-00644","53.70000076293945","53.70000076293945","","1971-10-01T00:00:00Z","","0"
"EB-482","410.42999267578125","410.42999267578125","Z","2004-04-30T00:00:00Z","","0"
"SB-0404","28.190000534057617","28.190000534057617","","2014-08-15T00:00:00Z","","0"
"NM-09695","219.3800048828125","219.3800048828125","","1963-09-04T00:00:00Z","","0"
"NM-14152","557.47998046875","557.47998046875","","1970-01-16T00:00:00Z","","0"
"NM-11925","47.97999954223633","47.97999954223633","","1949-01-19T00:00:00Z","","0"
"NM-07815","26.18000030517578","26.18000030517578","","1957-01-12T00:00:00Z","","0"
"SB-0299","100.69000244140625","100.69000244140625","","1967-02-05T00:00:00Z","","0"
"NM-01875","142.49000549316406","142.49000549316406","","1955-11-08T00:00:00Z","","0"
"NM-20055","103.37999725341797","103.37999725341797","","1967-01-31T00:00:00Z","","0"
"NM-25680","-98.01000213623047","-98.01000213623047","","1988-05-01T00:00:00Z","","0"
"AB-0147","20","20","","1983-07-26T00:00:00Z","","0"
"NM-21284","5.130000114440918","5.130000114440918","","1958-08-11T00:00:00Z","","0"
"NM-02560","120.79000091552734","120.79000091552734","","1982-08-17T00:00:00Z","","0"
"NM-08688","19.610000610351562","19.610000610351562","P","1950-01-09T00:00:00Z","","0"
"DE-0325","29.260000228881836","29.260000228881836","","2010-11-22T00:00:00Z","","0"
"EB-010","71.87000274658203","71.87000274658203","","1988-03-28T00:00:00Z","","0"
"NM-02536","411.3399963378906","411.3399963378906","","1963-09-04T00:00:00Z","","0"
"NM-01450","469.57000732421875","469.57000732421875","","1997-02-24T00:00:00Z","","0"
"NM-28009","498.8599853515625","498.8599853515625","S","2015-05-17T00:00:00Z","","0"
"NM-17271","54.369998931884766","54.369998931884766","","1953-08-01T00:00:00Z","","0"
"NM-02757","16.270000457763672","16.270000457763672","","1956-05-10T00:00:00Z","","0"
"NM-13711","255.05999755859375","255.05999755859375","","1944-11-17T00:00:00Z","","0"
"NM-08524","9.600000381469727","9.600000381469727","","1975-08-15T00:00:00Z","","0"
"NM-28255","187.42999267578125","187.42999267578125","","1973-09-05T00:00:00Z","","0"
"NM-01394","1028.550048828125","1028.550048828125","","1986-07-16T00:00:00Z","","0"
"NM-02497","72.88999938964844","72.88999938964844","","1990-10-26T00:00:00Z","","0"
"NM-28254","45.16999816894531","45.16999816894531","","1948-05-05T00:00:00Z","","0"
"NM-02990","33.29999923706055","33.29999923706055","","1961-01-09T00:00:00Z","","0"
"NM-01289","22.440000534057617","22.440000534057617","","2008-01-17T00:00:00Z","","0"
"NM-22677","6.03000020980835","6.03000020980835","Z","2008-02-06T00:00:00Z","","0"
"NM-02256","5.599999904632568","5.599999904632568","","1985-01-15T00:00:00Z","","0"
"NM-24271","59","59","","1979-11-30T00:00:00Z","","0"
"NM-11920","1.6200000047683716","1.6200000047683716","","1946-01-06T00:00:00Z","","0"
"NM-14847","64.80000305175781","64.80000305175781","","1963-01-16T00:00:00Z","","0"
"NM-14614","58.15999984741211","58.15999984741211","","1973-10-18T00:00:00Z","","0"
"NM-02560","116.51000213623047","116.51000213623047","","1974-11-01T00:00:00Z","","0"
"NM-12718","36.599998474121094","36.599998474121094","","1937-03-13T00:00:00Z","","0"
"NM-14358","-12.260000228881836","-12.260000228881836","","1911-10-15T00:00:00Z","","0"
"NM-03389","35.400001525878906","35.400001525878906","Z","2008-08-26T00:00:00Z","","0"
"NM-21054","18.81999969482422","18.81999969482422","R","1984-08-09T00:00:00Z","","0"
"NM-04185","74.33000183105469","74.33000183105469","R","1952-07-19T00:00:00Z","","0"
"BC-0024","64.6500015258789","64.6500015258789","","2014-03-05T00:00:00Z","","0"
"NM-02702","6.550000190734863","6.550000190734863","","1988-10-14T00:00:00Z","","0"
"NM-09649","-77.2300033569336","-77.2300033569336","","1907-06-19T00:00:00Z","","0"
"NM-26945","370","373","","1990-03-09T00:00:00Z","","0"
"NM-28257","72.30000305175781","72.30000305175781","","1957-06-05T00:00:00Z","","0"
"NM-05073","30.229999542236328","30.229999542236328","","1984-02-16T00:00:00Z","","0"
"NM-02501","51.939998626708984","51.939998626708984","","1939-03-31T00:00:00Z","","0"
"NM-18529","225.88999938964844","225.88999938964844","","1954-03-08T00:00:00Z","","0"
"DE-0075","87.1500015258789","87.1500015258789","","2013-05-07T00:00:00Z","","0"
"NM-01756","44.08000183105469","44.08000183105469","","1998-01-16T00:00:00Z","","0"
"NM-28259","101.37999725341797","101.37999725341797","","1975-12-25T00:00:00Z","","0"
"NM-17879","83.05999755859375","83.05999755859375","","1961-01-16T00:00:00Z","","0"
"NM-02470","56.029998779296875","56.029998779296875","","1957-04-19T00:00:00Z","","0"
"NM-16998","22.260000228881836","22.260000228881836","","1935-09-17T00:00:00Z","","0"
"NM-21519","32.2599983215332","32.2599983215332","","2010-05-28T00:00:00Z","","0"
"NM-28259","100.87000274658203","100.87000274658203","","1985-03-15T00:00:00Z","","0"
"NM-12172","-21.790000915527344","-21.790000915527344","","1911-10-05T00:00:00Z","","0"
"WL-0264","260.6199951171875","260","AA","2024-10-01T00:00:00Z","0001-01-01T15:00:00Z","0.6200000047683716"
"NM-03667","69.4000015258789","69.4000015258789","","2001-02-07T00:00:00Z","","0"
"NM-08234","32.849998474121094","32.849998474121094","","1937-05-19T00:00:00Z","","0"
"DE-0108","37.13999938964844","37.13999938964844","","2007-10-11T00:00:00Z","","0"
"NM-01889","16.280000686645508","16.280000686645508","","2009-06-17T00:00:00Z","","0"
"NM-28251","68.93000030517578","68.93000030517578","","2002-06-14T00:00:00Z","","0"
"NM-27284","161.3800048828125","161.3800048828125","","1983-01-19T00:00:00Z","","0"
"NM-02794","41.13999938964844","41.13999938964844","","1939-01-30T00:00:00Z","","0"
"NM-03013","104","104","","2008-03-19T00:00:00Z","","0"
"NM-13594","20.459999084472656","20.459999084472656","","1961-03-01T00:00:00Z","","0"
"NM-04553","99.62000274658203","99.62000274658203","","1977-03-03T00:00:00Z","","0"
"NM-10932","9.130000114440918","9.130000114440918","","1966-08-30T00:00:00Z","","0"
"NM-20170","85.66999816894531","85.66999816894531","","1949-12-07T00:00:00Z","","0"
"AB-0053","47.060001373291016","47.060001373291016","","2009-03-04T00:00:00Z","",""
"NM-01823","323.8999938964844","323.8999938964844","","1984-02-15T00:00:00Z","","0"
"DE-0276","85.68000030517578","85.68000030517578","","2016-12-13T00:00:00Z","","0"
"NM-28259","134.16000366210938","134.16000366210938","","2016-05-25T00:00:00Z","","0"
"NM-00610","42.119998931884766","42.119998931884766","","2003-01-03T00:00:00Z","","0"
"NM-28252","39.099998474121094","39.099998474121094","","1960-11-25T00:00:00Z","","0"
"NM-05448","119.08999633789062","119.08999633789062","","1981-03-18T00:00:00Z","","0"
"NM-02487","9.699999809265137","9.699999809265137","","2003-01-15T00:00:00Z","","0"
"NM-05516","9.699999809265137","9.699999809265137","","1986-02-01T00:00:00Z","","0"
"NM-17716","1.75","1.75","","1944-12-02T00:00:00Z","","0"
"NM-06847","150.75","150.75","","1966-01-06T00:00:00Z","","0"
"SM-0119","7.130000114440918","7.130000114440918","","1993-09-09T00:00:00Z","","0"
"NM-18772","379.3500061035156","379.3500061035156","","1980-06-12T00:00:00Z","","0"
"NM-05716","89.41999816894531","89.41999816894531","","1950-11-28T00:00:00Z","","0"
"NM-21308","23.100000381469727","23.100000381469727","","1960-02-02T00:00:00Z","","0"
"NM-07114","77.04000091552734","77.04000091552734","","2004-06-24T00:00:00Z","","0"
"NM-14351","595.0499877929688","595.0499877929688","","1965-09-01T00:00:00Z","","0"
"NM-01897","15.34000015258789","15.34000015258789","","2004-02-18T00:00:00Z","","0"
"NM-17869","33.369998931884766","33.369998931884766","","1982-04-01T00:00:00Z","","0"
"AB-0106","426.45001220703125","426.45001220703125","","2006-10-13T00:00:00Z","",""
"NM-02396","9.100000381469727","9.100000381469727","","1954-03-15T00:00:00Z","","0"
"NM-02591","15.600000381469727","15.600000381469727","","1964-02-15T00:00:00Z","","0"
"NM-28023","486.1199951171875","486.1199951171875","S","2015-05-08T00:00:00Z","","0"
"NM-25676","16.649999618530273","16.649999618530273","","1970-10-02T00:00:00Z","","0"
